engine_temp,oil_pressure,rpm,vibration,battery_voltage,mileage,failure
94.96714153011233,36.624108625128095,2309.2051160280525,0.27718372835338245,12.483487368140219,116585,0
88.61735698828815,39.27740664642241,2975.037208848733,0.373813833252442,12.248174869812201,153207,0
96.47688538100692,36.03790039500019,3014.413497635557,0.31158796328515104,12.413812521273169,168990,0
105.23029856408026,38.4601923518048,3378.1042766747246,0.39040083625177247,12.857365863758849,129716,0
87.65846625276664,30.531926665231072,1906.5133093753388,0.4571699378577623,13.138928327515258,181921,0
87.6586304305082,41.06646853686469,3474.0538190778643,0.6674308972662769,12.785243665431787,161919,0
105.79212815507391,40.00602737681112,836.4866947177798,0.4357681922588595,12.550861604235886,174846,1
97.67434729152909,35.914556844659046,2496.092358108952,0.18287485864608144,13.249005885152213,191781,0
85.30525614065049,43.296228342162024,2609.3809260387643,0.728013569299032,12.343581763474239,10680,0
95.42560043585965,44.68785068813279,3506.6614608569907,0.33258197327699207,13.015459669183453,113508,0
85.36582307187538,31.962200678155128,3018.1046821414952,0.48825591457907425,12.35596860082436,95619,1
85.34270246429743,36.186376107168925,1875.5495569149707,0.5893073013881422,12.715511479005446,55037,0
92.41962271566034,36.154288251063505,2212.0054993463878,0.5399220836805566,12.443218717604774,99969,0
70.86719755342202,35.300484494455674,3158.9440076379256,0.7188359095042951,12.472073908673595,111115,0
72.75082167486967,44.14737420965874,2936.746126508355,0.5958006286785518,12.311306741268895,58914,1
84.37712470759027,39.03086930613598,2536.700712291403,0.32773808406057836,13.172427015590348,157381,0
79.87168879665576,38.67742579344694,2615.3329683904167,0.9357124347983323,12.133536980945733,107255,1
93.14247332595274,29.980688177966233,3556.934397727431,0.5388666926676466,12.129883873725646,10349,1
80.91975924478788,43.17709015104613,2585.8459417046283,0.47053195467569875,13.560496782922554,191892,0
75.87696298664709,33.80370802573264,2929.5270047767413,0.6927850846111142,12.988923782327166,165625,1
104.65648768921554,40.29966315133164,4735.949270464434,0.5498901891860144,11.307443150653482,28525,1
87.74223699513465,41.38688468979096,1861.0538904928615,0.5798456385878654,12.217370630394798,5948,1
90.67528204687923,46.80329297919326,1518.525814740273,0.9984367997201373,11.594005331218973,14498,1
75.75251813786544,33.45589800440444,3626.8717318388854,0.44497571434899064,12.024654653292373,150063,1
84.55617275474818,24.90243922089587,2457.085550964717,0.4364478211965208,10.93074266688298,59790,1
91.10922589709867,40.91924772376847,2745.409977805904,0.5233157024024928,12.431505211153029,138732,0
78.49006422577698,49.00255590755427,2375.0748974951084,0.7143031871162078,11.929029090419345,26245,0
93.75698018345672,46.19473176469719,2792.15988738599,0.19869319396192014,12.529952628398219,131310,0
83.99361310081196,41.04829707637313,4278.830489677073,0.10688882170469893,11.687439370558737,150992,0
87.08306250206724,37.54181907183976,3641.7027668944957,0.38257694587597046,12.54145592658602,46659,1
83.98293387770603,44.03561298318655,3689.7788095095816,0.17321540818814252,12.292541860939837,125983,0
108.52278184508938,35.13226900147766,1867.0183553658835,0.4150337304948723,13.250976482594298,74874,1
89.86502775262066,42.3817888467811,2079.0770107577046,0.6004999392258581,13.205678430872812,42517,0
79.422890710441,42.52735079583314,728.7370724116586,0.32185022728954726,12.892672801505142,126618,0
